Stories,,,,
Sales by Items By Group,,,,
TURKEY & CHEESE SUB,,1914,"689,832.43",
CHICKEN TERIAKI SUB,,625,"213,651.05",
BROWN CHICKEN TERIAKI SUB,,456,"169,913.51",
BROWN TUNA SUB,,1202,"458,403.60",
BROWN TURKEY & CHEESE SUB,,2404,"942,930.93",
BROWN VEGGIE SUB,,40,"15,147.15",
PESTO HALLOUMI SUB,,821,"234,824.33",
LABNEH SUB,,1570,"102,294.29",
BROWN LABNEH SUB,,648,"182,151.35",
BROWN PESTO HALLOUMI SUB,,1713,"557,795.80",
BROWN CHICKEN CAESAR SANDWICH,,568,"270,225.23",
CHICKEN CAESAR SANDWICH,,636,"283,342.34",
PULLED BEEF CHIMICHURRI SANDWICH,,57,"23,963.96",
BROWN PULLED BEEF CHIMICHURRI SANDWICH,,42,"18,918.92",
Total by Group: SUB SANDWICHES,,16647,"4,431,053.16",
Total by Division: SANDWICHES,,16647,"4,431,053.16",
Division: CINNAMON ROLLS,,,,
Group: CINNAMONS,,,,
CLASSIC CINNAMON ROLL LARGE,,14993,"4,738,588.61",
19-Jan-26,Years:2025 Months:0,,Page 85 of,359
Description,Barcode,Qty,Total Amount,
CHOCOLATE ROLL LARGE,,1686,"539,819.82",
EXTRA CREAM CHEESE FROSTING MIX,,158,"5,022.22",
RED CINNAMON ROLL,,401,"132,486.49",
LOTUS ROLL,,137,"49,508.11",
Total by Group: CINNAMONS,,17375,"5,465,425.25",
Total by Division: CINNAMON ROLLS,,17375,"5,465,425.25",
Division: CARTON,,,,
Group: PACKAGING,,,,
CARTON HANDLE BAG,,120,0,
SMALL DESSERT BOX(1PCS),,2,0,
MEDIUM DESSERT BOX(2PCS),,4,0,
LARGE DESSERT BOX(4PCS),,1,0,
Total by Group: PACKAGING,,127,0,
Total by Division: CARTON,,127,0,
Division: NOT USED,,,,
Group: NOT USED,,,,
TUNA PASTA SALAD/NOT USED,,9,"4,200.00",
QUINOA SALAD/NOT USED,,10,"4,666.67",
CHOCOLATE PLUS,,275,"27,500.00",
TRIO SUB,,6,"2,200.00",
ROAST BEEF SUB/NOT USED,,1,366.67,
CHICKEN BREAST SUB,,11,"3,924.32",
PRUNELLE THYME CROISSANT/NOT USED,,15,"3,000.00",
PRUNELLE CHEESE CROISSANT/NOT USED,,33,"6,600.00",
PRUNELLE CHOCOLATE CROISSANT/NOT USED,,17,"3,400.00",
ADD ROAST BEEF/NOT USED,,1,100,
BROWN CHICKEN BREAST SUB,,5,"1,920.72",
BROWN ROAST BEEF SUB/NOT USED,,1,400,
BROWN SALAMI & PEPPERONI SUB/NOT USED,,5,"2,000.00",
BROWN TRIO SUB,,3,"1,200.00",
ROCCA SALAD/NOT USED,,8,"2,666.67",
TIRAMISU ROLL/not used,,44,"16,133.33",
ROCCA SALAD (GRAB&GO),,252,"108,076.88",
STEVIA SUGAR SACHET/NOT USED,,632,0,
POMEGRANATE CUP/NOT USED,,401,"80,200.00",
COCONUT CUP/NOT USED,,1,200,
MANGO CUP/NOT USED,,1,366.67,
19-Jan-26,Years:2025 Months:0,,Page 86 of,359
Description,Barcode,Qty,Total Amount,
NY STYLE COOKIE -PISTACHIO,,99,"32,933.93",
WALNUT  MOLASSES CAKE/NOT USED,,3,900,
ADD CHOCOLATE FOUNTAIN,,8,790.09,
ECLAIR CITRON/ NOT USED,,2,466.67,
DRAGON FRUIT YOGHURT SMALL/NOT USED,,1,300,
DRAGON FRUIT YOGHURT COMBO SMALL/NOT USED,,12,"3,966.67",
DRAGON FRUIT YOGHURT COMBO X-LARGE/NOT USED,,1,533.33,
DRAGON FRUIT YOGHURT COMBO MEDIUM/NOT USED,,2,800,
TASTING CUP DRAGON FRUIT YOGHURT/NOT USED,,1,0,
PASSION FRUIT YOGHURT SMALL/NOT USED,,7.5,"2,233.33",
PASSION FRUIT YOGHURT MEDIUM/NOT USED,,0.5,166.67,
PASSION FRUIT YOGHURT X-LARGE/NOT USED,,1,466.67,
TASTING CUP PASSION FRUIT/NOT USED,,107,0,
PASSION FRUIT YOGHURT COMBO SMALL/NOT USED,,429.25,"138,716.67",
PASSION FRUIT YOGHURT COMBO MEDIUM/NOT USED,,143,"55,983.33",
PASSION FRUIT YOGHURT COMBO X-LARGE/NOT USED,,10.5,"5,500.00",
JOYCREAM FRUIT ROUGES,,3,280.18,
BROWN FILET STEAK SANDWICH,,184,"90,513.51",
BROWN CHICKEN TRUFFLE SANDWICH/NOT USED,,1,500,
FILET STEAK SANDWICH,,215,"98,853.45",
NY STYLE COOKIE/NOT USED,,18,"6,000.00",
GRILLED VEGGIE SUB,,742,"3,687.09",
BROWN GRILLED VEGGIE SUB,,8,"4,000.00",
PRUNELLE PLAIN CROISSANT/NOT USED,,6,"1,200.00",
FRIKEH LENTIL SALAD (GRAP&GO),,26,"12,133.33",
LEBANESE SALAD (GRAB&GO),,10,"4,620.42",
ADD STEAK,,160,"20,791.59",
PISTACHIO COOKIES/NOT USED,,36,"9,600.00",
BROOKIES/NOT USED,,28,"7,466.67",
RASPBERRY COOKIES/NOT USED,,8,"2,133.33",
NY STYLE COOKIE - RED PISTACHIO/NOT USED,,18,"6,000.00",
LYCHEE BOBA/NOT USED,,125,0,
STRAWBERRY BOBA/NOT USED,,156,0,
GRANELLA DI BISCOTTO COMBO,,535,0,
KROCCO MILK,,77,"7,700.00",
COOKIES & MILK,,118,"11,800.00",
19-Jan-26,Years:2025 Months:0,,Page 87 of,359
Description,Barcode,Qty,Total Amount,
VALENTINE HOT CHOCOLATE/NOT USED,,203,"74,433.33",
GRANELLA DI BISCOTTO,,70,"7,000.00",
NUTELLA ROLL,,878,"321,920.72",
K Log GRANOLLA COMBO/NOT USED,,5,0,
ARABESCHI PISTACHIO CRYSTAL,,8,812.61,
BROWN ASIAN CRAB SANDWICH,,7,"2,601.80",
ASIAN CRAB SANDWICH,,11,"3,742.64",
ADD CRAB,,4,533.33,
BROWN STEAK SANDWICH,,7,"3,573.57",
STEAK SANDWICH,,2,960.96,
ACAI YOGHURT SMALL,,36,"19,351.35",
ACAI YOGHURT COMBO SMALL,,573,"369,954.96",
TASTING CUP ACAI,,222,0,
ORIGINAL SUGAR FREE YOGHURT COMBO MEDIUM,,4,"2,042.04",
ORIGINAL SUGAR FREE YOGHURT COMBO SMALL,,40.5,"18,243.24",
ORIGINAL SUGAR FREE YOGHURT COMBO X-LARGE,,2,"1,501.50",
ORIGINAL SUGAR FREE YOGHURT MEDIUM,,2,900.9,
ORIGINAL SUGAR FREE YOGHURT SMALL,,5,"2,102.10",
ORIGINAL SUGAR FREE YOGHURT X-LARGE,,1,570.57,
GRANOLA BAR CHOCOLATE,,80,"7,207.21",
GRANOLA BAR VANILLA,,98,"8,828.83",
Total by Group: NOT USED,,7291.25,"1,646,440.54",
Total by Division: NOT USED,,7291.25,"1,646,440.54",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,612,"61,916.82",
ADD CHEDDAR CHEESE,,104,"6,675.68",
ADD TUNA,,240,"32,845.65",
ADD CHICKEN,,377,"51,703.30",
ADD HALLOUM CHEESE,,476,"44,617.12",
ADD PULLED BEEF,,63,"9,459.46",
Total by Group: ADD ONS,,1872,"207,218.02",
Total by Division: SUBS,,1872,"207,218.02",
Division: POP UP BEVERAGE,,,,
Group: POP UP BEVERAGE,,,,
AMERICANO COMBO,,0,0,
Total by Group: POP UP BEVERAGE,,0,0,
19-Jan-26,Years:2025 Months:0,,Page 88 of,359
Description,Barcode,Qty,Total Amount,
Total by Division: POP UP BEVERAGE,,0,0,
Division: OFFER,,,,
Group: OFFER,,,,
CINNAMON ROLL+DRINK,,0,0,
TURKEY & CHEESE SUB+DRINK,,0,0,
Total by Group: OFFER,,0,0,
Total by Division: OFFER,,0,0,
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,1526,"304,286.49",
MEDIUM CHIPS,,1797,"114,574.17",
MATCHA CUP,,83,"17,447.45",
VANILLA  ASH,,86,"18,078.08",
BEETROOT CUP,,41,"8,618.62",
CHOCOLATE SP/MO,,123,"25,855.86",
HONEY PEANUT ST BITES,,286,"46,378.38",
SPECIALITY COFFEE ST BITES,,249,"40,378.38",
Total by Group: PACKAGED FOOD,,4191,"575,617.42",
Group: SALADS,,,,
GREEK SALAD (GRAB&GO),,62,"26,297.30",
QUINOA SALAD (GRAB&GO),,364,"169,215.01",
TUNA PASTA SALAD (GRAB&GO),,524,"243,587.39",
ASIAN SALAD (GRAB&GO),,222,"97,495.50",
CAESER SALAD (GRAB&GO),,42,"17,657.66",
CHICKEN CAESER SALAD (GRAB&GO),,103,"47,633.63",
MEXICAN FEISTA SALAD,,2,960.96,
CHICKEN VERDE SALAD,,4,"1,849.85",
PASTA PESTO SALAD,,3,"1,441.44",
Total by Group: SALADS,,1326,"606,138.74",
Group: FRUITS,,,,
PINEAPPLE CUP,,707,"255,909.01",
BOUMALI CUP,,367,"73,380.18",
Total by Group: FRUITS,,1074,"329,289.19",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,386,"144,894.89",
MAK BAR CHOCOLATE CRUNCH,,7,"1,639.64",
MAK BAR PRO VANILLE,,11,"3,105.11",
MAK BAR PRO COOKIES CREAM,,21,"5,927.93",
19-Jan-26,Years:2025 Months:0,,Page 89 of,359
Description,Barcode,Qty,Total Amount,
MAK BAR WHITE ALMOND CRUNCH,,15,"3,513.51",
Total by Group: PACKAGED DESSERT,,440,"159,081.08",
Total by Division: GRAB&GO FOOD,,7031,"1,670,126.42",
Division: DONUTS,,,,
Group: DONUTS,,,,
PISTACHIO CREAM DOUGHNUTS,,176,"35,200.00",
BOSTON CREAM DONUT,,495,"99,000.00",
OREO DOUGHNUTS,,332,"66,400.00",
HAZELNUT DOUGHNUTS,,427,"85,400.00",
STRAWBERRY DOUGHNUTS,,384,"76,800.00",
LOTUS DOUGHNUTS,,439,"87,800.00",
KINDER DOUGHNUTS,,281,"56,200.00",
Total by Group: DONUTS,,2534,"506,800.00",
Total by Division: DONUTS,,2534,"506,800.00",
Division: HEALTHY SECTION,,,,
Group: HEALTHY SECTION,,,,
NUT BLEND,,0,0,
SESAME BLEND,,0,0,
PISTACHIO DATE BALL,,0,0,
WHITE TRUFFLE CHOCO BALL,,0,0,
CACAO TRUFFLE CHOCO BALL,,0,0,
CHOCO CROISSANT - HEALTHY,,0,0,
CHEESE CROISSANT - HEALTHY,,0,0,
THYME CROISSANT - HEALTHY,,0,0,
ALMOND CROISSANT - HEALTHY,,0,0,
MANGO MINTED CHEESECAKE - JAR,,0,0,
PISTACHIO CHEESECAKE,,0,0,
TARTE AU FRAISE,,0,0,
COCONUT CAKE,,0,0,
ALMOND APPLE CAKE,,0,0,
CHOCOLATE ECLAIR,,0,0,
SALTED CARAMEL ECLAIR,,0,0,
VANILLA ECLAIR,,0,0,
MIXED PETIT FOUR VANILLA & CHOCOLATE,,0,0,
VELVET KISS COOKIE,,0,0,
CARROT CAKE HEALTHY,,0,0,
PISTACHIO CAKE - JAR,,0,0,
FRUIT CAKE - JAR,,0,0,
19-Jan-26,Years:2025 Months:0,,Page 90 of,359
Description,Barcode,Qty,Total Amount,
RED VELVET - JAR,,0,0,
TIRAMISU - JAR,,0,0,
DUO CHOCOLATE - DOUBLE TROUBLE,,0,0,
LEMON CAKE,,0,0,
PRALINE KISS COOKIE,,0,0,
MIXED LONG BISCUITS,,0,0,
MIXED ROUND BISCUITS,,0,0,
Total by Group: HEALTHY SECTION,,0,0,
Total by Division: HEALTHY SECTION,,0,0,
Total by Branch: Stories Ain El Mreisseh,,"814,163.55","110,793,364.43",
Branch: Stories Sour 2,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,1425,"246,126.67",
DOUBLE ESPRESSO,,962,"196,960.00",
AMERICANO SMALL,,462,"92,060.00",
AMERICANO MEDIUM,,191,"47,286.67",
AMERICANO LARGE,,86,"22,933.33",
BLACK COFFEE SMALL,,338,"41,680.00",
BLACK COFFEE MEDIUM,,152,"33,960.00",
BLACK COFFEE LARGE,,46,"11,653.33",
SINGLE ESPRESSO MACC,,50,"8,333.33",
DOUBLE ESPRESSO MAC,,56,"11,200.00",
TRIPLE ESPRESSO,,353,466.67,
SINGLE LONGO,,96,"17,766.67",
DOUBLE LONGO,,21,"4,200.00",
Total by Group: BLACK COFFEE,,4238,"734,626.67",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,984,"206,140.00",
LATTE MEDIUM,,1271,"321,986.67",
CAPPUCCINO SMALL,,481,"104,940.00",
CAPPUCCINO MEDIUM,,389,"98,546.67",
MOCHA SMALL,,223,"50,666.67",
MOCHA MEDIUM,,250,"73,333.33",
WHITE MOCHA SMALL,,606,"134,773.33",
WHITE MOCHA MEDIUM,,490,"143,733.33",
CARAMEL MACHIATO SMALL,,216,"51,680.00",
19-Jan-26,Years:2025 Months:0,,Page 91 of,359
Description,Barcode,Qty,Total Amount,
CARAMEL MACHIATO MEDIUM,,282,"82,720.00",
SIGNATURE HOT CHOCOLATE SMALL,,428,"97,280.00",
SIGNATURE HOT CHOCOLATE MEDIUM,,233,"68,346.67",
STEAMED MILK SMALL,,22,"3,226.67",
STEAMED MILK MEDIUM,,16,"2,986.67",
LATTE LARGE,,136,"39,893.33",
MOCHA  LARGE,,22,"7,186.67",
CAPPUCCINO LARGE,,56,"16,426.67",
STEAMED MILK LARGE,,2,440,
WHITE MOCHA LARGE,,48,"15,680.00",
CARAMEL MACCHIATO LARGE,,9,"2,940.00",
MATCHA LATTE SMALL,,131,"25,080.00",
MATCHA LATTE MEDIUM,,83,"21,026.67",
MATCHA LATTE LARGE,,28,"8,213.33",
FLAT WHITE,,321,"67,760.00",
HOT DOUBLE SHOT SMALL,,378,"58,266.67",
HOT DOUBLE SHOT MEDIUM,,153,"44,880.00",
HOT DOUBLE SHOT LARGE,,15,"5,400.00",
TOFFEE NUT LATTE MEDIUM,,37,"11,093.33",
TOFFEE NUT LATTE SMALL,,42,"10,666.67",
CLASSIC HOT CHOC SMALL,,124,"30,146.67",
CLASSIC HOT CHOC MEDIUM,,68,"19,946.67",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,6,880,
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,,4,"1,306.67",
CLASSIC HOT CHOC LARGE,,2,653.33,
SPANISH LATTE SMALL,,410,"47,226.67",
SPANISH LATTE MEDIUM,,171,"55,860.00",
SALTED CARAMEL LATTE SMALL,,78,"16,466.67",
SALTED CARAMEL LATTE MEDIUM,,68,"19,946.67",
SALTED CARAMEL LATTE LARGE,,5,"1,800.00",
SIGNATURE HOT CHOCOLATE LARGE,,12,"3,920.00",
TOFFEE NUT LATTE LARGE,,8,"2,933.33",
Total by Group: MIXED HOT BEVERAGE,,8308,"1,976,400.00",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,65,"8,586.67",
EARL GREY LAVENDER TEA MEDIUM,,23,"4,293.33",
ORGANIC GREEN TEA MEDIUM,,51,"9,146.67",
SOUTHERN MINT HERBAL TEA ,,19,"2,986.67",
19-Jan-26,Years:2025 Months:0,,Page 92 of,359
Description,Barcode,Qty,Total Amount,
MEDIUM,,,,
ADD EARL GREY LAVENDER  BAG,,1,46.67,
ADD GREEN TEA BAG,,1,60,
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,28,"3,360.00",
SWEET GINGER PEACH BLACK TEA MEDIUM,,33,"3,733.33",
ADD GOLDEN CHAMOMILE HERBAL TEA BAG,,3,140,
BOMBAY CHAI BLACK TEA MEDIUM,,36,"5,040.00",
ADD BOMBAY CHAI TEA BAG,,2,93.33,
MEDITERRANEAN CARAMEL TEA MEDIUM,,7,933.33,
LEMONGRASS&ORANGE TEA MEDIUM,,13,"2,053.33",
ADD MEDITERRANEAN CARAMEL TEA BAG,,3,140,
Total by Group: TEA,,285,"40,613.33",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,2,"1,333.33",
HOUSE BLEND BEANS 250G,,10,"5,333.33",
AMERICAN COFFEE BEANS 250G,,1,533.33,
Total by Group: BEANS,,13,"7,200.00",
Total by Division: HOT BAR SECTION,,12844,"2,758,840.00",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,480,"69,360.00",
ICED AMERICANO MEDIUM,,294,"74,480.00",
ICED LATTE SMALL,,1121,"243,760.00",
ICED LATTE MEDIUM,,1715,"434,466.67",
ICED MOCHA SMALL,,191,"46,106.67",
ICED MOCHA MEDIUM,,290,"85,066.67",
ICED WHITE MOCHA SMALL,,602,"138,826.67",
ICED WHITE MOCHA MEDIUM,,1254,"367,840.00",
ICED AMERICANO LARGE,,74,"21,706.67",
ICED LATTE LARGE,,155,"45,466.67",
ICED MOCHA LARGE,,23,"7,513.33",
ICED WHITE MOCHA LARGE,,141,"46,060.00",
DOUBLE SHOT SHAKEN MEDIUM,,529,"134,013.33",
DOUBLE SHOT SHAKEN LARGE,,41,"12,026.67",
ICED MATCHA LATTE SMALL,,787,"156,200.00",
ICED MATCHA LATTE MEDIUM,,1304,"330,346.67",
ICED MATCHA LATTE LARGE,,418,"122,613.33",
19-Jan-26,Years:2025 Months:0,,Page 93 of,359
Description,Barcode,Qty,Total Amount,
DOUBLE SHOT SHAKEN SMALL,,565,"74,580.00",
ICED CARAMEL MACCHIATO SMALL,,377,"94,240.00",
ICED CARAMEL MACCHIATO MEDIUM,,652,"191,253.33",
ICED CARAMEL MACCHIATO LARGE,,51,"16,660.00",
ICED TOFFEE NUT LATTE SMALL,,9,"2,400.00",
ICED TOFFEE NUT LATTE MEDIUM,,23,"6,893.33",
ICED CLASSIC CHOC MEDIUM,,64,"18,773.33",
ICED CLASSIC CHOC SMALL,,119,"27,613.33",
BLUE NADE,,382,"112,053.33",
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,1,266.67,
SIGNATURE ICED CHOCOLATE SMALL,,66,"16,466.67",
SIGNATURE ICED CHOCOLATE MEDIUM,,60,"17,600.00",
ICED TOFFEE NUT LATTE LARGE,,2,666.67,
ICED CLASSIC CHOC LARGE,,2,653.33,
SIGNATURE ICED CHOCOLATE LARGE,,4,"1,306.67",
ICED SPANISH LATTE SMALL,,301,"70,693.33",
ICED SPANISH LATTE MEDIUM,,430,"137,600.00",
ICED SALTED CARAMEL LATTE SMALL,,83,"17,226.67",
ICED SALTED CARAMEL LATTE MEDIUM,,154,"45,173.33",
ICED SALTED CARAMEL LATTE LARGE,,10,"3,333.33",
COLD BREW BOTTLE,,547,"38,266.67",
Total by Group: MIXED COLD BEVERAGES,,13321,"3,229,573.33",
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,84,"16,800.00",
COFFEE FRAPPE MEDIUM,,66,"15,400.00",
CARAMEL FRAPP SMALL,,1559,"376,506.67",
CARAMEL FRAPP MEDIUM,,2628,"773,820.00",
CARAMEL FRAPP LARGE,,277,"92,333.33",
COFFEE FRAPP LARGE,,6,"1,600.00",
MOCHA FRAPP SMALL,,174,"38,500.00",
MOCHA FRAPP MEDIUM,,285,"81,700.00",
MOCHA FRAPP LARGE,,49,"14,866.67",
ESPRESSO FRAPP SMALL,,149,"29,400.00",
ESPRESSO FRAPP MEDIUM,,209,"48,766.67",
ESPRESSO FRAPP LARGE,,32,"8,533.33",
VANILLA CREAM FRAPP SMALL,,237,"54,366.67",
VANILLA CREAM FRAPP MEDIUM,,300,"82,800.00",
VANILLA CREAM FRAPP LARGE,,26,"7,933.33",
19-Jan-26,Years:2025 Months:0,,Page 94 of,359
Description,Barcode,Qty,Total Amount,
WHITE MOCHA FRAPP SMALL,,89,"19,133.33",
WHITE MOCHA FRAPP MEDIUM,,201,"54,633.33",
WHITE MOCHA FRAPP LARGE,,19,"5,766.67",
WHITE MOCHA CREAM FRAPP SMALL,,44,"8,400.00",
WHITE MOCHA CREAM FRAPP MEDIUM,,75,"20,633.33",
CHOCOLATE CREAM FRAPP MEDIUM,,593,"174,713.33",
CHOCOLATE CREAM FRAPP LARGE,,73,"22,400.00",
WHITE MOCHA CREAM FRAPP LARGE,,6,"1,833.33",
CHOCOLATE CREAM FRAP SMALL,,508,"125,586.67",
CARAMEL CREAM  FRAPP MEDIUM,,578,"170,180.00",
CARAMEL CREAM  FRAPP LARGE,,65,"21,666.67",
CARAMEL CREAM FRAPP SMALL,,514,"118,533.33",
MATCHA CREAM  FRAPP SMALL,,98,"22,400.00",
MATCHA CREAM FRAPP MEDIUM,,154,"41,766.67",
MATCHA CREAM FRAPP LARGE,,37,"11,266.67",
STRAWBERRY CREAM FRAPP SMALL,,727,"178,533.33",
STRAWBERRY CREAM FRAPP MEDIUM,,816,"240,533.33",
STRAWBERRY CREAM FRAPP LARGE,,75,"22,800.00",
VANILLA FRAP SMALL,,153,"35,700.00",
VANILLA FRAPP MEDIUM,,268,"73,000.00",
VANILLA FRAPP LARGE,,24,"7,433.33",
HAZELNUT FRAPP SMALL,,32,"7,466.67",
HAZELNUT FRAPP MEDIUM,,31,"8,266.67",
HAZELNUT FRAPP LARGE,,3,900,
TOFFEENUT FRAP SMALL,,2,533.33,
TOFFEENUT FRAP MEDIUM,,17,"5,100.00",
TOFFEENUT CREAM  FRAP SMALL,,3,800,
TOFFEENUT CREAM  FRAP MEDIUM,,4,"1,200.00",
TOFFEENUT FRAP LARGE,,1,333.33,
SALTED CARAMEL FRAPPE SMALL,,87,"21,066.67",
SALTED CARAMEL CREAM FRAPPE SMALL,,23,"4,800.00",
SALTED CARAMEL CREAM FRAPPE MEDIUM,,26,"7,800.00",
SALTED CARAMEL CREAM FRAPPE LARGE,,1,333.33,
SALTED CARAMEL FRAPPE MEDIUM,,132,"39,600.00",
SALTED CARAMEL FRAPPE LARGE,,12,"4,000.00",
STRAWBERRY SHAKE,,2,733.33,
Total by Group: BLENDED BRINKS,,11574,"3,123,173.33",
Group: ICE TEA,,,,
19-Jan-26,Years:2025 Months:0,,Page 95 of,359
Description,Barcode,Qty,Total Amount,
ICED PEACH TEA  SMALL,,585,"48,533.33",
ICED PEACH TEA  MEDIUM,,303,"80,800.00",
ICED LEMON TEA  SMALL,,2,466.67,
ICED LEMON TEA  MEDIUM,,5,"1,333.33",
ICED RASPBERRY TEA  MEDIUM,,2,533.33,
ICED PEACH TEA LARGE,,57,"17,100.00",
Total by Group: ICE TEA,,954,"148,766.67",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,788,"24,600.00",
ADD VANILLA SMALL,,864,"24,400.00",
ADD HAZELNUT SMALL,,117,"3,733.33",
ADD CARAMEL MEDIUM,,1495,"49,833.33",
ADD VANILLA MEDIUM,,1114,"37,133.33",
ADD HAZELNUT MEDIUM,,230,"7,666.67",
ADD SHOT,,4064,"183,260.00",
ADD WHIPPED CREAM,,118,"3,933.33",
ADD MOCHA SMALL,,19,466.67,
ADD WHITE MOCHA SMALL,,1048,"19,633.33",
ADD CARAMEL DRIZZLE,,1063,"34,833.33",
ADD CHOCOLATE DRIZZLE,,50,"1,666.67",
ADD CARAMEL LARGE,,101,"3,366.67",
ADD VANILLA LARGE,,223,"7,433.33",
ADD HAZELNUT LARGE,,30,"1,000.00",
ADD CARAMEL SF MEDIUM,,447,"14,900.00",
ADD CARAMEL SF LARGE,,53,"1,766.67",
ADD VANILLA SF SMALL,,454,"14,900.00",
ADD VANILLA SF MEDIUM,,702,"23,400.00",
ADD VANILLA SF LARGE,,258,"8,600.00",
ADD CARAMEL SF SMALL,,253,"8,300.00",
ADD YIRGACHEFFE SHOT,,53,"2,566.67",
REPLACE 1 SHOT YIRGACHEFFE,,398,"26,533.33",
REPLACE 2 SHOT YIRGACHEFFE,,451,"30,066.67",
REPLACE 3 SHOT YIRGACHEFFE,,138,"9,200.00",
NO WHIPPED CREAM,,138,0,
ADD WHITE MOCHA MEDIUM,,712,"23,733.33",
ADD WHITE MOCHA LARGE,,59,"1,966.67",
1 SHOT DECAFE,,214,0,
2 SHOT DECAFE,,312,0,
19-Jan-26,Years:2025 Months:0,,Page 96 of,359
Description,Barcode,Qty,Total Amount,
3 SHOT DECAFE,,58,0,
ADD MOCHA LARGE,,3,100,
ADD MOCHA MEDIUM,,35,"1,166.67",
STRAWBERRY DRIZZLE TOPPING,,216,"7,200.00",
ADD TOFFEE NUT SMALL,,7,200,
ADD TOFFEE NUT MEDIUM,,8,266.67,
ADD BANANA SAUCE SMALL,,22,733.33,
ADD BANANA SAUCE MEDIUM,,43,"1,433.33",
ADD BANANA SAUCE LARGE,,2,133.33,
ADD RASPBERRY SAUCE MEDIUM,,1,33.33,
ADD MATCHA SMALL,,4,200,
ADD MATCHA MEDIUM,,9,540,
ADD MATCHA LARGE,,2,133.33,
Total by Group: ADD SYRUP,,16376,"581,033.33",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,293,"29,300.00",
REPLACE ALMOND MEDIUM,,366,"48,800.00",
REPLACE COCONUT SMALL,,412,"41,200.00",
REPLACE COCONUT MEDIUM,,739,"78,866.67",
REPLACE SKIMMED MILK SMALL,,655,0,
REPLACE SKIMMED MILK MEDIUM,,958,0,
REPLACE LACTOSE FREE SMALL,,476,0,
REPLACE LACTOSE FREE MEDIUM,,695,0,
REPLACE SUGAR FREE OAT MEDIUM,,70,"9,333.33",
REPLACE SUGAR FREE OAT SMALL,,48,"4,800.00",
REPLACE SUGAR FREE SOYA SMALL,,12,"1,200.00",
REPLACE SUGAR FREE SOYA MEDIUM,,30,"4,000.00",
REPLACE SUGAR FREE ALMOND SMALL,,6,600,
REPLACE SUGAR FREE ALMOND MEDIUM,,6,800,
REPLACE ALMOND LARGE,,76,"12,666.67",
REPLACE COCONUT LARGE,,277,"30,900.00",
REPLACE LACTOSE FREE LARGE,,96,0,
REPLACE SKIMMED MILK LARGE,,106,0,
REPLACE SUGAR FREE ALMOND LARGE,,1,166.67,
REPLACE SUGAR FREE OAT LARGE,,10,"1,666.67",
REPLACE SUGAR FREE SOYA LARGE,,23,"3,833.33",
ADD FULL FAT MILK,,28,0,
ADD SKIMMED MILK,,5,0,
19-Jan-26,Years:2025 Months:0,,Page 97 of,359
Description,Barcode,Qty,Total Amount,
Total by Group: REPLACE,,5388,"268,133.33",
Total by Division: COLD BAR SECTION,,47613,"7,350,680.00",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,9721,"453,646.67",
ORANGE JUICE,,244,"45,546.67",
LEMON JUICE,,118,"22,026.67",
MAWARDI JUICE,,74,"13,813.33",
APPLE JUICE,,69,"12,880.00",
POMEGRANATE JUICE,,101,"18,853.33",
SAN BENEDETTO CLEMENTINE 330ML/24,,69,"12,880.00",
SAN BENEDETTO GLASS 250ML/24,,84,"12,880.00",
SAN BENEDETTO LEMON 330ML/24,,79,"14,746.67",
RIM SPARKLING WATER-250 ML,,443,"35,440.00",
Total by Group: SOFT DRINKS,,11002,"642,713.33",
Total by Division: GRAB&GO BEVERAGES,,11002,"642,713.33",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,156,"34,320.00",
ORANGE CAKE,,99,"29,700.00",
RED VELVET CAKE,,319,"106,333.33",
BROWNIES CAKE,,681,"113,500.00",
LAZY CAKE,,324,"118,800.00",
BLUEBERRY CHEESE CAKE,,261,"113,100.00",
FRAMBOISE CHEESE CAKE,,159,"68,900.00",
LOTUS CHEESE CAKE,,231,"100,100.00",
CHOCOLATE MUFFIN,,100,"20,000.00",
CARROT CAKE,,215,"64,500.00",
VANILLA MUFFIN,,89,"17,800.00",
BLUEBERRY MUFFIN,,84,"18,480.00",
APRICOT SABLE,,12,"3,200.00",
